id|url|name|price|currency|rate|description|instruction|made
26163500001|https://goldapple.ru/26163500001-chocolate-greedy|MONTALE Chocolate Greedy|17400|RUB|4.9|Не удивляйтесь, если Вы влюбитесь в этот аромат. Его  шоколадная кремовость постепенно превращается в  утончённую чувственность.*Chocolate Greedy напомнит Вам о восхитительных  сливочных трюфелях и нежных поцелуях после чашки  горячего шоколада. Ноты: зерна кофе, бергамот, какао-крем, ваниль с Мадагаскара.||страна происхождения: Франция;
19000125768|https://goldapple.ru/19000125768-hors-piste|BASTILLE Hors-Piste|6540|RUB|4.2|Французская парфюмерная вода BASTILLE произведена на основе натуральных компонентов. Современный и дерзкий аромат HORS-PISTE с ярким цитрусовым аккордом создан для тех, кто любит приятно удивлять. *Свежий коктейль из нот мандарина и можжевельника напоминает прохладный джин с тоником. Пьянящее звучание композиции украшают легкая горчинка мате, пряные ноты имбиря и розового перца, благородный кедр и амброксан. *Парфюмер – Domitille Michalon-Bertier.**|Для наружного применения.|"страна происхождения: Франция; изготовитель:""ESTER SAS"", адрес: 5 AVENUE DU GEN DE GAULLE, 94160 SAINT-MANDE, Франция.;"
19000059083|https://goldapple.ru/19000059083-halwa-kiss-absolute|OJAR  Halwa Kiss Absolute|21780|RUB|0.0|Сладостный поцелуй. *Праздничный мёд со вкусом шафрана, фиников, лепестков роз и сухофруктов. Абсолю – это концентрированный экстракт драгоценных натуральных компонентов. Достаточно всего нескольких капель, чтобы аромат держался в течение всего дня. Абсолю можно наносить разными способами с помощью инновационной двойной крышки, в которую встроены стеклянный аппликатор и ролик. Чтобы использовать ролик, открутите верхнюю часть крышки. Переверните флакон и круговыми движениями нанесите тонкий слой аромата. Для более насыщенного эффекта открутите нижнюю часть крышки и нанесите масло с помощью стеклянного аппликатора.||страна происхождения: Франция;
19000274351|https://goldapple.ru/19000274351-tenderness|PURE SENSE Tenderness|11990|RUB|0.0|Аромат-пушок, сама нежность. Для тех дней, когда хочется на ручки. Забота, тепло и самые любящие прикосновения. Клубничный маршмеллоу и персик, османтус и миндальная пудра, белая замша и мускус.|Нанести на кожу.|страна происхождения: Россия; изготовитель:Адрес изготовителя: 000 «Арома Пром», 143532, Россия, Московская область, город Истра, город Дедовск, улица 1-я Волоколамская, д. 74А;
19000247195|https://goldapple.ru/19000247195-zafferano|ACQUA DI PARMA Zafferano|28440|RUB|0.0|Мистический аромат шафрана. В аромате Zafferano от Acqua di Parma теплые ноты шафрана бережно собраны в деликатное сочетание с нотами итальянских золотых фруктов, неповторимым образом украшенных чувственной пряностью.*Италия и Ближний Восток, родина этого драгоценного ингредиента, встречаются в Венеции, историческом порте, раскинувшемся на пути Древнего пути пряностей, олицетворяющем метафорический перекресток между Востоком и Западом, воплощая в себе очарование и мистику, богатство и тайну.*Zafferano - шафран - это квинтэссенция вневременной роскоши, которая в полной мере может быть оценена только теми, кто неизменно вовлечен в нее.|Распылить аромат на тело.|страна происхождения: Италия; изготовитель:Acqua di Parma S.R.L.;
7194200008|https://goldapple.ru/7194200008-miss-dior-blooming-bouquet|DIOR Miss Dior Blooming Bouquet|5350|RUB|0.0|Miss Dior Blooming Bouquet предстает в новом флаконе с Роликовой Жемчужиной. Сдержанный и элегантный стеклянный флакон украшает жемчужина – новый способ нанесения аромата.*Роликовая Жемчужина Miss Dior Blooming Bouquet, столь же изыскана как драгоценность и идеальна для того, чтобы наносить аромат в любое время и при любых обстоятельствах.*Искрящийся цветочный аромат Miss Dior Blooming Bouquet подобен платью, расшитому тысячей миниатюрных цветов. Его композиция - дань легендарной любви Кристиана Диора к цветам.  В его сердце нежные аккорды Пиона и Дамасской Розы подчеркнуты сияющим Калабрийским Бергамотом. Его поэтичный аромат окантован кружевом Белого Бергамота. Цветочная весенняя подпись для жизнерадостной и очаровательной Miss Dior.||страна происхождения: Франция; изготовитель:«Parfums Christian Dior S.A.», Франция, 33, Авеню Ош, Париж 75008 /33, Avenue Hoche, Рaris 75008;
19000257126|https://goldapple.ru/19000257126-avec-vous|ARTEBETON Avec Vous|5500|RUB|0.0|В изысканной и современной композиции мягкое звучание бергамота, инжира и лаврового листа сочетается с глубокими нотами амбры, ветивера и мускуса. **Кедр и аккорд сена, дополненные цветочными нотами жасмина и розы, делают аромат притягательным настолько, что его хочется вдыхать снова и снова. Контрастные ноты сочетаются в композиции ARTEBETON так же гармонично, как уникальная архитектура и чарующая природа в пейзажах корейских городов.|Только для наружного применения.|страна происхождения: Республика Корея;
19000196066|https://goldapple.ru/19000196066-selva-oscura|LOGEVY FIRENZE 1965 Selva Oscura|14850|RUB|0.0|Символический «тёмный лес» из Божественной комедии Данте- дикий и пряный аромат. *|Окуните все палочки во флакон; для более интенсивного распространения аромата переворачивайте палочки несколько раз в день. Регулировать аромат можно уменьшая или увеличивая число палочек. Палочки играют основную роль в интенсивности ароматизации, чем больше палочек, тем аромат насыщеннее. Для достижения лучших результатов, флакон не стоит никогда выставлять на прямой солнечный свет или ставить рядом с источниками тепла, так как под его воздействием происходит испарение аромата.|"страна происхождения: Италия; изготовитель:LOGEVY FIRENZE 1965| Via PIPPO SPANO 8 50129 - FIRENZE- Italy;"
19000117792|https://goldapple.ru/19000117792-heliaca|LE COUVENT Heliaca|1001|RUB|5.0|Яркий древесно-пряный аромат HELIACA, созданный в традициях высокой французской парфюмерии, раскрывает удивительную мощь благородного уда. *Лёгкую остроту насыщенному древесному аккорду добавляет нота имбиря, а кардамон придает композиции приятную свежесть. Символ этого аромата LE COUVENT – орёл, его свободный полёт и удивительно острый, пронзительный взгляд, от которого не ускользает ничто. *Завораживающая, дикая сила этой хищной птицы впечатляет, как и природная гипнотическая сила уда. *|Только для наружного применения.|страна происхождения: Франция; изготовитель:«LE COUVENT», адрес: Rue de la Mare à Blot – ZAC de la Tremblaie 91220 LE PLESSIS PATE, Франция;
83700400003|https://goldapple.ru/83700400003-rosso-nobile|DR. VRANJES FIRENZE Rosso Nobile|23500|RUB|0.0|Вдохновением для создания этого аромата для дома послужило тосканское красное вино. Это совершенная комбинация сладких и фруктовых нот винограда и ягод, нежных нот фиалки и магнолии с пробуждающими акцентами берёзового дерева. Идеален для создания расслабляющей атмосферы в жилых помещениях.  Предлагается для использования в гостиной, кухне, офисе, холле, кабинете. Диффузор объёмом 250 мл идеален для помещений площадью от 5 до 10 кв. м.|Опустите все палочки в диффузор, переворачивайте их один-два раза в день|страна происхождения: Италия;
