id|url|name|price|currency|rate|description|instruction|made
80213700001|https://goldapple.ru/80213700001-classic-blue|DAVID BECKHAM Classic Blue|2790|RUB|4.8|Мужской древесный фужерный аромат David Beckham Classic Blue был выпущен британским брендом David Beckham в декабре 2014 года. За парфюмерную формулу отвечал Жан-Кристоф Эро. Упаковку разработали дизайнер Lutz Hermann и компания Lutz Hermann Design. Представил аромат в рекламной кампании футболист Дэвид Бекхэм.*Начало композиции аромата David Beckham Classic Blue представлено нотами грейпфрута, ананаса и листьев фиалки. Сердце раскрывается сочетанием нот герани, зеленого яблока и мускатного шалфея, в то время как базу составляют ноты пачули, дубового мха и кашемира.||страна происхождения: Испания;
19000076327|https://goldapple.ru/19000076327-gambler|IMMERSE GAMBLER|1430|RUB|5.0|"Соевая ароматическая свеча GAMBLER (Бурбон, табак, кожа, красное дерево) с деревянным фитилем.**Аромат GAMBLER | Бурбон, табак, кожа, красное дерево*Небрежно элегантный и свободолюбивый, GAMBLER не стремится понравиться. Но, зацепив однажды, он останется с вами навсегда. В нём – квинтэссенция мужественности, мощной и притягательной.**А выбирая ароматическую свечу с деревянным фитилем, вы удваиваете удовольствие: легкое потрескивание фитиля будет уносить ваши мысли к чему-то очень приятному, комфортному, романтическому."|Свечу необходимо размещать на устойчивой поверхности вдали от легко воспламеняемых предметов.**Никогда не оставляйте горящую свечу без присмотра и в пределах досягаемости детей и домашних животных.**Оптимальное время использования за один раз  1-3 часа, не более 4 часов. Использование свечи стоит прекратить, если в банке осталось менее одного сантиметра воска.**Рекомендуется обрезать фитиль до 5-6 мм перед каждым применением.**Чтобы потушить свечу, необходимо накрыть ее крышкой банки. Чтобы предотвратить образование лунки, дайте расплавленному воску достичь края банки|страна происхождения: Россия;
19000213778|https://goldapple.ru/19000213778-solution-set|OFF-WHITE Solution set|28200|RUB|0.0|Набор включает 4 аромата Off-White из коллекции PAPERWORK в тревел-формате. **Парфюмерная вода SOLUTION No. 1 (15 мл) – интерпретация аромата песка, дополненная звучанием свежего бергамота и дерева хо. *Парфюмерная вода SOLUTION No. 2 (15 мл) – контрастная композиция, объединившая бодрящую свежесть цитрусов и теплый древесный аккорд. Парфюмерная вода SOLUTION No. 3 (15 мл) – аромат с изысканной и чувственной розой, украшенной нотами амбретты и мускуса. Парфюмерная вода SOLUTION No. 4 (15 мл) – аромат, окутывающий комфортом благодаря нотам лаванды, эвкалипта, можжевельника и теплой древесно-кожаной базе.|Только для наружного применения.|страна происхождения: Франция; изготовитель:ТОО «Яблоко Бьюти Маркет KZ», 050060, Казахстан, г.Алматы, Бостандыкский р-н, ул.Розыбакиева, д.№ 247 А. тел.: 8 800 080 82 44, e-mail: goldapple@goldapple.kz.;
19000122336|https://goldapple.ru/19000122336-cherry-cream|HELLO KITTY CHERRY CREAM|359|RUB|5.0|Туалетная вода Hello Kittty- это ода нежной и радостной юности, которую парфюмеры, будто особенные волшебники, поместили во флакон. Некоторые могут обмануться названием данного аромата и посчитать, что его создали для совсем юной аудитории, но это не совсем так... Мы уверены - многие молодые девушки захотят ощутить, как это быть частью волшебного мира Hello Kitty, как верить в добрые сказки. **Ноты: вишня, малина, мандарин, маршмеллоу, гардения, орхидея, ваниль, сандал, мускус. Сочный, ягодный, сладкий и одновременно свежий- аромат поднимающий настроение!|Парфюм всех типов наносится на чистую, слегка увлаженную кожу.|страна происхождения: Россия;
19000140854|https://goldapple.ru/19000140854-spicy-oud|MOMACANDLE Spicy Oud|1320|RUB|0.0|Свеча «Spicy Oud»*Частичка искусства у вас дома.*Вдохновленные искусством мы создали свечу с работой знаменитой английской художницы Bridget Riley.*Утонченный аромат-смесь мягкого удового дерева и ароматного, фруктового белого вина и нежной кожи.*Тончайшая нить между искусством и природой.**|Жгите свечу в поле зрения, вдали от легковоспламеняющихся предметов. *Храните вдали от детей и домашних домашних животных. Перед тем как зажечь свечу, подрежьте фитиль до 5 мм. *Жгите свечу на жаропрочной поверхности, не жгите свечу более 2-хчасов подряд.|страна происхождения: Россия; изготовитель:MOMACANDLE;
19000148359|https://goldapple.ru/19000148359-rose-magnetic|ESSENTIAL PARFUMS PARIS ROSE MAGNETIC refillable|7372|RUB|4.6|Парфюмер – Sophie Labbé. «Я представляла дуэт эфирного масла розы и абсолюта турецкой розы. Сочетание, дополненное тонкой и чарующей базовой нотой мускуса, отражает многогранность и чувственность легендарного цветка».**В игривом, пленительном и современном аромате Rose Magnetic отражены все грани самого чувственного из цветов. С его яркой женственностью контрастируют ноты грейпфрута и свежей мяты. Личи, кедр, мускус и ваниль усиливают гипнотическую притягательность композиции, основа которой – турецкая роза.**Создатели парфюмерной воды ESSENTIAL PARFUMS выбирают натуральные, экологически чистые материалы и стремятся снизить воздействие на окружающую среду. Компания улучшает условия выращивания роз в Турции и помогает местным общинам получать более высокий и стабильный доход.**Флакон парфюмерной воды подходит для многоразового использования, и его можно пополнять из рефила.|Только для наружного применения.|"страна происхождения: Франция; изготовитель:""ESSENTIAL PARFUMS SAS"", адрес: 107 rue Didot, Villa Jamot 11, 75014 Paris, Франция;"
81101200001|https://goldapple.ru/81101200001-the-secret|ANTONIO BANDERAS The Secret|3360|RUB|5.0|Туалетная вода Antonio Banderas The Secret — роскошный аромат, который непременно придется по вкусу истинным джентльменам. Раскрывается парфюмерная композиция The Secret пряными коричными оттенками, плавно перетекающими в свежесть мяты и грейпфрута. В сердце туалетной воды от Antonio Banderas мягко переливаются соблазнительный мускус и легкая острота перца, а в шлейфе остаются благородные кожаные нотки и древесные акценты.||"страна происхождения: Россия; изготовитель: ""Antonio Puig S.A"", Адрес: Plaza Europa 46, 08902 Barcelona, Spain, Испания.;"
19000240975|https://goldapple.ru/19000240975-toy-2-pearl|MOSCHINO Toy 2 Pearl|5750|RUB|4.8|Яркий, игривый и переливающийся аромат TOY 2 PEARL пробуждает чистую радость и заряжает энергией. Бодрящая комбинация жасмина, пьянящего орегано и свежего, искрящегося лимона накрывает волной оптимизма. *Аккорд лимонного сорбета, объединивший свежесть и притягательную сладость, напоминает о солнечных днях и красочной итальянской культуре. В сердце аромата элегантное звучание жасмина дополняют чувственная фрезия и песочный аккорд, которые переносят на залитый солнцем райский остров. *Базовые ноты ветивера, нежного мускуса и свежего кипариса смягчают насыщенную и воодушевляющую композицию MOSCHINO. *Культовый флакон в форме мишки передает многогранность оттенков таитянского жемчуга и моря. *|Только для наружного применения|страна происхождения: Италия; изготовитель:«EUROITALIA S.R.L», мекенжай: Via Galileo Galilei 5, 20873 Cavenago di Brianza (MB), Италия;
80620800002|https://goldapple.ru/80620800002-izia|SISLEY Izia|15820|RUB|4.9|Парфюмерная вода Sisley Izia аромат начинается с нот белого бергамота, освежающей фрезии, чистота и прозрачность парфюма подчеркнута альдегидами. В начальных нотах звучит розовый перец, который сменяет роскошный аромат розы, ей в унисон звучит свежий лимон, немного подслащенный ароматом сочной груши. В сердце парфюмерной воды жасмин с благоухающим пионом и лилией подхватывают звучный розовый хор. В завершении Izia звучит терпкая ангелика, которая добавляет пудры и травяного звучания аромату, он постепенно переливается в теплоту кедра и завершается чувственной амброй. Данный парфюм Sisley в флаконе каплевидной формы, похож на аромат розы, на которой еще есть следы утренней росы.||страна происхождения: Франция;
19000078015|https://goldapple.ru/19000078015-base-irish-whiskey|OXYGEN HOME  Base Irish whiskey|1436|RUB|0.0|Ароматный виски с ликёрно-карамельными оттенками, древесными и дымными нотами.|Ароматический диффузор Oxygen Home из коллекции Base отлично подходит для ароматизации помещения приятными и ненавязчивыми ароматами. Откройте флакон и поместите в него палочки.* Для усиления яркости аромата переворачивайте палочки и перемешивайте жидкость.|страна происхождения: Россия;
