id|url|name|price|currency|rate|description|instruction|made
19000227955|https://goldapple.ru/19000227955-love-don-t-be-shy|KILIAN PARIS Love, don't be shy|5900|RUB|4.8|Источники вдохновения Килиана Хеннеси. Волнующий и незабываемый аромат Love, don’t be shy мгновенно покорит вас нежным звучанием абсолюта цветов апельсина.**Аромат. Невинные, словно первая любовь, зеленые оттенки жимолости и бархатистой розы сливаются в нежном танце со сладкими аккордами маршмеллоу. Теплые ноты амбры придают композиции чувственный характер и вселяют надежду на скорую встречу с родственной душой.**Ноты аромата: нероли, цветок апельсина, маршмеллоу.**Категория ароматов: Cоблазняющие.**Парфюмер: Калис Беккер|Нанесите аромат на запястья, шею и точки пульса на очищенную и увлажненную кожу, чтобы он раскрылся от тепла тела и остался с вами до самого вечера. Не растирайте.|страна происхождения: Франция; изготовитель:ООО Эсте Лаудер Компаниз, БЦ Легенда Цветного, Цветной бульвар, д.2, 127051, Москва, РФ, +7 495 642 8225;
19000008793|https://goldapple.ru/19000008793-onsen|MIN NEW YORK onsen|4172|RUB|5.0|Аромат MiN NEW YORK Onsen, посвященный вулканам и горячим источникам Японии, вдохновляет на единение с природой. Ритуал начинается с нот бергамота, фенхеля, розмарина, тимьяна и эстрагона. В сердце необыкновенного, насыщенного зелья – сосновые иголки, кипарис и морской аккорд. Ощутить гармонию с природой помогают ноты базы: дубовый мох, ветивер и серая амбра.||"страна происхождения: Франция; изготовитель:""Grey Matter Holdings Inc."", адрес: 3411 Silverside Road, Tatnall Building# 104, Wilmington, DE 19810, Соединенные Штаты Америки.;"
19000156054|https://goldapple.ru/19000156054-1-million|PACO RABANNE 1 Million royal|9930|RUB|4.9|Воспевая истинную природу мужественности, 1 Million Royal призывает забыть об условностях и жить по своим правилам.*Духи-спрей 1 Million Royal – это возрождение легендарного свежего древесного звучания классического аромата 1 Million. В новом захватывающем прочтении – многогранное сочетание яркой лаванды, благородного кедра и теплого бензоина в шлейфе – такого же притягательного, как и вы.*Являя собой новую грань культовой композиции, 1 Million Royal воплощает свой бунтарский дух в знаковом флаконе в виде золотого слитка, дополненным алыми акцентами, отсылающими к творениям Модного Дома Paco Rabanne.|Нанести на кожу, избегая попадания в глаза.|"страна происхождения: Франция; изготовитель: ""Antonio Puig S.A"", Адрес: Plaza Europa 46, 08902 Barcelona, Spain, Испания.;"
19760300395|https://goldapple.ru/19760300395-202-melon-d-eau-groseille-jasmin|BON PARFUMEUR PARIS! 202 – melon d’eau, groseille, jasmin|4700|RUB|4.6|Арбуз, красная смородина, жасмин – три характерные ноты композиции 202 от Bon Parfumeur. Этот экзотический фруктово-цитрусовый коктейль с сочным арбузом переносит к Средиземному морю. В сердце аромата гармонируют красная смородина, манго, ландыш и цикламен, заставляющие закрыть глаза и представить отдых на палубе парусника или на пляжном шезлонге. Ноты белых цветов придают фруктовому аромату нежность и мягкость.  * *Верхние ноты: лимон, грейпфрут, арбуз. *Ноты сердца: цикламен, ландыш, манго, красная смородина, жасмин. *Базовые ноты: сандал, карамель, персик. *||"страна происхождения: Франция; изготовитель:""Le Parfumeur SAS"", 58 rue Tiquetonne, 75002 Paris, Франция.;"
26801100001|https://goldapple.ru/26801100001-a-la-rose|MAISON FRANCIS KURKDJIAN A La Rose|26000|RUB|5.0|Красота и магия двух абсолютно разных сортов роз легли в основу аромата À la rose: абсолю Розы Центифолии из Грасса и эфирное масло Дамасской Розы. В каждом флаконе аромата À la rose распускается 250 бутонов Розы Центифолии с чувственным медовым оттенком и 150 бутонов Дамасской Розы с её фруктово-пряным аккордом.||страна происхождения: Франция; изготовитель:«Parfum Francis Kurkdjian SAS», 41, rue Etienne Marcel, 75001 Paris, Франция.;
19000162513|https://goldapple.ru/19000162513-koza-sandal|ISKRA SOCHI Кожа Сандал|2578|RUB|0.0|Ароматическая свеча, с деревянным фитилем в гипсобетонном подсвечнике. Полностью ручная работа. Свеча выполнена из соевого, кокосового воска с добавлением кокосового масла и какао. При горении деревянный фитиль потрескивает и создает уют, а натуральный аромат наполняет пространство.|Свеча готова к использованию. Зажигать свечу следует не менее чем на 30 минут для равномерного и полного плавления воска по всему диаметру. *Тушить свечу накрывая крышкой.*При каждом последующем использовании необходимо подрезать или очистить деревянный фитиль.|страна происхождения: Россия; изготовитель:ИП Антонова Наталья Владимировна, Юр. Адрес: 354024, г. Сочи, кв.з. «Благодать» ул. Есауленко, д. 28, эл.почта: iska.sochi@mail.ru контактный номер: +7918-305-36-98, ;
19000017111|https://goldapple.ru/19000017111-solo-ella|LOEWE SOLO ELLA|7470|RUB|4.8|Тропический и экзотический аромат туалетной воды LOEWE SOLO Ella  сочетает в себе контрастные ноты пиона Пиони Пинк и пралине в гурманском аккорде, а также амбру и питайю во фруктовом аккорде. Этот аромат заключен в прозрачный стеклянный флакон оранжевого оттенка.*||страна происхождения: Испания;
7234000002|https://goldapple.ru/7234000002-memoire-d-une-odeur|GUCCI Mémoire d'une Odeur|7039|RUB|4.7|Аромат Gucci Memoire d'une Odeur воплощает в себе силу наших воспоминаний, снова и снова возвращая их из небытия прошлого, связывая прошлое и настоящее вне привычного течения времени. Эта универсальная парфюмерная композиция не различает пол того, кто ее носит, отводя главную роль индивидуальности. Memoire d’une Odeur принадлежит абсолютно новой ольфактивной группе минеральные ароматические: соединяясь с воздушной минеральной основой, ароматические компоненты формируют сердце аромата. В букете Memoire d’une Odeur гармонично соединены драгоценные ингредиенты, во главе которых редчайшие цветы римской ромашки. Алессандро Микеле лично выбрал этот цветок главной нотой аромата Memoire d’une Odeur, который впоследствии был воплощен в жизнь легендарным парфюмером Альберто Морильясом. В парфюмерной композиции римская ромашка украшена нежнейшими лепестками ночного жасмина, глубоким чувственным мускусом, теплым сандалом, воздушным кедром и неотразимой ванильной нотой.*||"страна происхождения: Германия; изготовитель:""HFC Prestige Manufacturing Cologne Germany GmbH"", ГЕРМАНИЯ, Wilhelm-Mauser-Strasse 40 50827 Koeln, Germany;"
19000222737|https://goldapple.ru/19000222737-bois-belize-intense|NICOLAI PARFUMEUR-CREATEUR PARIS BOIS BÉLIZE INTENSE|11099|RUB|5.0|Коллекция INTENSE — исключительные ароматы в «интенсивной» версии, изготовленные из лучшего и уникального сырья.*Bois Bélize Intense — дымящийся чай, завернутый в ценные породы дерева. В старте бергамот и гваяковое дерево в сочетании с листьями мате образуют экзотическую ноту сладкой горечи. Нежная нота розы с кардамоном, гвоздикой и дубовым мхом придает композиции восхитительно пряный оттенок.|Только для наружного применения.|"страна происхождения: Франция; изготовитель:""SARL JLM EXPANSION"", адрес: 69 AVENUE RAYMOND POINCARÉ, 75116 PARIS, Франция;"
19000121029|https://goldapple.ru/19000121029-jasmin-et-cigarette|ETAT LIBRE D’ORANGE JASMIN ЕТ CIGARETTE|14900|RUB|0.0|«Jasmin et Cigarette» — это смелый выпад против традиционного для отрасли аромата жасмина. Он намеренно тревожный, с явным винтажным ощущением. Не мужской и не женский по сути, это дань уважения самому красивому цветку в мире парфюмерии в самом натуральном его проявлении..||страна происхождения: Италия;
