id|url|name|price|currency|rate|description|instruction|made
19000026997|https://goldapple.ru/19000026997-pomelo|SOLINOTES POMELO|900|RUB|4.4|Парфюмерная вода SOLINOTES с насыщенными нотами цитрусов – это игривый и позитивный аромат, наполненный солнечным светом и яркостью летних фруктов. Композиция, пробуждающая радость, окутывает дымкой бодрящих и освежающих нот красного апельсина и грейпфрута. Необычное фруктово-цветочное сочетание дыни и жасмина придаёт насыщенность и лёгкую сладость этому тонизирующему цитрусовому коктейлю. Кедр и базовая нота ветивера делают красочную композицию гармоничной и завершенной. Парфюмерную воду можно сочетать с другими ароматами бренда, чтобы создать свой неповторимый микс любимых нот, или использовать отдельно, наслаждаясь освежающим цитрусовым аккордом.*  *|только для наружного применения.|"страна происхождения: Франция; изготовитель:""PARFUMS CORANIA"", адрес: ZA L'Agavon, 9 Avenue Lamartine 13170 LES PENNES MIRABEAU, Франция;"
83700200002|https://goldapple.ru/83700200002-vaniglia-mandarino|DR. VRANJES FIRENZE Vaniglia Mandarino|26500|RUB|0.0|Тонкий и дорогой аромат сладкой ванили в комбинации с нотами кислого мандарина. Предлагается для использования в гостиной и кухне. Диффузор объёмом 500 мл идеален для помещений площадью от 10 до 20 кв. м|Опустите все палочки в диффузор, переворачивайте их один-два раза в день|
19000014612|https://goldapple.ru/19000014612-synthetic-jungle|FREDERIC MALLE Synthetic Jungle|31000|RUB|0.0|Замысел Synthetic Jungle - создать образ пышной зеленой природы, способной сливаться воедино с кожей. Идеальная симбиотическая природа, напоминающая потерянный рай.*Композиция Synthetic Jungle отражает стремление идеализировать природу с помощью современной композиции. Фредерик Маль убежден, что на 100% натуральные ингредиенты рискуют звучать какофонично, а добавление синтетических компонентов позволяет получить аромат, идеально передающий историю, которая лежит в основе каждого творения. Именно поэтому синтетический компонент, напоминающий по звучанию Гиацинт, был добавлен к зеленому аккорду для получения идеального слияния с цветочными нотами ландыша, жасмина и иланг-иланга. Дубовый мох и пачули выступают в качестве основы, а дерзкий аромат базилика усиливает это ощущение современности.*Из этой искусной алхимии возникает Synthetic Jungle , одновременно искрящийся и таинственный, переносящий нас в яркие джунгли, но в то же время темные и непроницаемые.|Нанесите аромат на запястья, шею и точки пульса, чтобы он раскрылся от тепла тела и остался с вами до самого вечера.|страна происхождения: Франция; изготовитель:“Estee Lauder B.V.”, Nijverheidsstraat 15, B-2260 Oevel-Westerlo, Belgium/ “Эсте Лаудер Б.В.”, Нижверхестраат 15, B-2260 Увел-Вестерло, Бельгия;
7203100002|https://goldapple.ru/7203100002-k-by-dolce-gabbana|DOLCE & GABBANA K by Dolce & Gabbana|6710|RUB|5.0|Аромат K by Dolce&Gabbana символизирует новую эру мужественности. Свежие ноты цитрусов, красного апельсина и сицилийского лимона, воссоздают атмосферу теплого полудня на лоне итальянской природы. Яркий и мужественный аромат дополнен освежающим звучанием ягод можжевельника. Затем раскрываются чувственные пульсирующие ноты благородного кедра, плавно сменяясь оттенками зеленого ветивера и пачули. Неожиданная искрящаяся нота эссенции красного перца наделяет композицию неповторимым, огненным и энергичным характером. K by Dolce&Gabbana — это бодрящий и вдохновляющий мужской аромат.||страна происхождения: Франция; изготовитель:«BEAUTE PRESTIGE INTERNATIONAL S.A.» / «БОТЭ ПРЕСТИЖ ИНТЕРНАСЬОНАЛЬ С.А.», ФРАНЦИЯ, 56/A, rue du Faubourg Saint-Honoré, 75008 Paris, France // 75008, Франция, Париж, улица Фобур Сент-Оноре, 56/A;
19000215477|https://goldapple.ru/19000215477|TUMI Awaken distilled 08:00 gmt|15330|RUB|0.0|Насыщенный парфюмерный экстракт TUMI – идеальный выбор для гражданина мира, чья динамичная жизнь связана с точностью среднего времени по Гринвичу. Это более мощная и интенсивная версия классического аромата AWAKEN [08:00 GMT], дополненная выразительными древесно-амбровыми нотами и мягкой свежестью лаванды. Притягательный древесный аккорд делает сочетание фужерных и цитрусовых нот более контрастным, глубоким и ярким. Этот тонизирующий, бодрящий и стойкий аромат способен зарядить энергией надолго. *|Только для наружного применения.|страна происхождения: США; изготовитель:«Park Fragrance LLC», адрес: 70 West 36th Street Suite 4B, New York, NY, 10018, США;
19000041890|https://goldapple.ru/19000041890-401-cedre-prune-confite-vanille|BON PARFUMEUR PARIS! 401 – cèdre, prune confite, vanille|2400|RUB|4.7|Кедр, засахаренная слива и ваниль – 3 характерные ноты парфюмерной воды 401 от BON PARFUMEUR. Композицию открывает воздушная свежесть кипариса, элеми и бергамота. Однако главная звезда этого шоу – яркая слива, которая занимает центральное место в сладком и завораживающем аккорде засахаренных фруктов. Нежную сладость, способную вызывать привыкание, дополняют лист корицы и насыщенная древесная нота кедра, которые усиливают интенсивность аромата и подчеркивают его мягкую мускусную грань. Ваниль и лабданум делают чувственную сторону и яркий характер композиции ещё более выраженными.  **Верхние ноты: кипарис, ладан, элеми, бергамот  *Ноты сердца: засахаренная слива, листья корицы, кедр, пачули*Базовые ноты: лабданум, сандал, мускус, ваниль **|только для наружного применения.|"страна происхождения: Франция; изготовитель:""Le Parfumeur SAS"", 58 rue Tiquetonne, 75002 Paris, Франция.;"
84141300001|https://goldapple.ru/84141300001-agua-de-loewe-el|LOEWE Agua El|10190|RUB|5.0|Свежий аромат для мужчин LOEWE Agua El создан из нот грейпфрута, зеленого яблока и  ананаса, который передает атмосферу тропиков.  **LOEWE Agua EL  представлен в  полупрозрачном стеклянном флаконе холодного синего цвета.||страна происхождения: Испания; изготовитель:«Perfumes LOEWE S.A.», Испания, Isla de Java, 33, 28034 Madrid Spain;
32110200004|https://goldapple.ru/32110200004-moschino-toy2|MOSCHINO TOY2|7875|RUB|4.8|Культовый аромат от Moschino в виде плюшевого мишки возвращается!*Второй эксклюзивный запуск, на этот раз – в стеклянном флаконе. Искрящуюся бодрость мандарина и яблока сорта «Гренни Смит» *сопровождают нежные цветочные ноты магнолии, раскрывая свежий, игривый аромат. Чистая и утонченная нота лепестков жасмина усиливается бархатистым звучанием пиона и хрустящей свежестью белой смородины. Древесные ноты амбры и сандала добавляют невероятную чувственность, в то время как акцент кристаллического мускуса наполняет аромат нежностью и сиянием.||страна происхождения: Италия; изготовитель:«EUROITALIA S.R.L», адрес: Via Galileo Galilei 5, 20873 Cavenago di Brianza (MB), Италия;
19000230122|https://goldapple.ru/19000230122-fleur-narcotique|EX NIHILO FLEUR NARCOTIQUE|34400|RUB|5.0|Парфюмерная вода|для наружного применения|страна происхождения: Франция; изготовитель:EX NIHILO 352, rue Saint-Honore; 75001 Paris, France;
19000214822|https://goldapple.ru/19000214822-kolonna-vysokaa|AROMABUROSPB Колонна высокая|1200|RUB|0.0|Минимализм и универсальность. Когда не знаешь, что выбрать - свечи колонны идеальный вариант. **Время горения до 5 часов.*Высота 14.5 см, ширина 4.5 см.|—  Подрезайте фитиль перед каждым использованием до 5мм, это поможет избежать копоти, создаст равномерное горение;*—  Перед тем, как зажечь декоративную свечу, не забудьте поставить ее на подставку, это защитит поверхность от воска;*—  Оптимальное беспрерывное время горения любой свечи 1.5-2 часа;*—  Чтобы сохранить внешний вид свечи, не ставьте ее под прямые лучи солнца, рядом с радиаторами и на сквозняке в момент горения;*—  Для тушения свечи используйте гасильник, крышку, стакан, старайтесь не задувать свечи, чтобы избежать деформации формы и появления копоти;*—  Не оставляйте горящие свечи без присмотра.|страна происхождения: Россия; изготовитель:aromaburospb, ИП Кистанова Ульяна Алексеевна, СПБ, ул. 2-я Никитинская, д. 8, кв.3, u-kistanova@mail.ru, +79992227713 ; Продавец; ИП Кистанова Ульяна Алексеевна; ОГРН / ОГРНИП; 317784700107594; Юридический адрес; Ленинградская обл., Санкт-Петербург, ул. 2-я Никитинская, 8 кв. 3;
