id|url|name|price|currency|rate|description|instruction|made
83670100001|https://goldapple.ru/83670100001-secret-of-success|STATE OF MIND Secret of Success|15925|RUB|4.9|Фруктовый аромат Secret of Success воплощает дух личных достижений, успех и достоинство. Он играет одновременно на тёплых нотах корицы и кардамона и на холодной, свежей ноте грейпфрута. Secret of Success дерзко противопоставляет чувственность иланг-иланга и мужественность розмарина и уда, но при этом остаётся гармоничным. Смелый аромат способен привлечь в жизнь удачу, ведь судьба благоволит храбрым.     **Верхние ноты: чай сенча, грейпфрут, корица **Ноты сердца: иланг-иланг, розмарин**Базовые ноты: уд, ваниль, кардамон||страна происхождения: Франция; изготовитель:ALEGRIA SAS, 36, rue des Fontaines, 92310 Sèvres, Франция;
19000010968|https://goldapple.ru/19000010968-allegra-fantasia-veneta|BVLGARI Allegra Fantasia Veneta|9807|RUB|5.0|Шипровый фруктовый аромат Fantasia Veneta отражает ликование и радость, царящие на великолепных итальянских праздниках. Эта яркая композиция, в которой сочетаются пленительные пачули и сочный фруктовый аккорд, высвобождает чарующую энергию местных красочных фестивалей в незабываемом шипровом шлейфе. Праздничный аромат из коллекции Bvlgari Allegra, раскрывающей яркость и глубину итальянских эмоций, приятно удивляет роскошными, неожиданными всплесками нот. Декадентский аккорд красного персика окутывает изумительной феерией торжества. Это удивительное сочетание нот – верх экстравагантной итальянской элегантности, воплощение соблазна и опьяняющей чувственности. Усилить звучание фантазийной композиции и создать индивидуальное сочетание под своё настроение можно с помощью одной из эссенций коллекции Bvlgari Allegra, идеально дополняющих гармонию нот. Ваш персонализированный аромат начинается здесь!* *Ключевые ноты: пачули, красный персик||"страна происхождения: Италия; изготовитель:""BULGARI GLOBAL OPERATIONS S.A."", адрес: 34, Rue de Monruz, CH-2000 Neuchâtel, Швейцария.;"
19000236990|https://goldapple.ru/19000236990-pink-fire|LOVE TEA ART Pink Fire|10110|RUB|0.0|Вы мечтаете об отдыхе. Красивый закат, ласкающее море и приятный песок под ногами – словно магия, от которой кружится голова. С коктейлем Pink Fire вам не нужно ждать, когда солнце скроется за горизонтом. Бушующий всплеск энергии коктейля может поднять вас до небес в любое время суток.*Бодрящая музыка рома и мяты пульсирует на вашем теле, пробиваясь сквозь всплеск волн, сладкие ритмы малинового сиропа мягко раскачивают тело, открывая мир бесконечного счастья, свободы и веселья.|Для наружного применения.|страна происхождения: Россия; изготовитель:ООО ЛАВ РФ, МОСКВА, 123208, улица Хорошёвская З-я,строение l, этаж 6, помещение l, офис з;
7291600001|https://goldapple.ru/7291600001-invictus|PACO RABANNE Invictus|8660|RUB|4.9|Туалетная вода Paco Rabanne Invictus — для сильных и уверенных в себе. Освежающий аромат сразу обращает на себя внимание. Впервые Invictus представлен в 2013 году парфюмерами Вероник Ниберг и Энн Флипо. Яркие цитрусовые ноты в составе Paco Rabanne перекликаются с волнующими морскими аккордами. Морские ноты позволят расслабиться, напомнят о лете. Аромат пачули создаст ауру загадочности, амбра образует легкий и запоминающийся шлейф, придает глубину композиции. Стойкость парфюма сохраняется в течение всего дня. Обладатели туалетной воды ставят перед собой цели и всегда их добиваются. Это энергичные мужчины, спортсмены, пребывающие в постоянном движении. Внешний вид товара может отличаться.||"страна происхождения: Франция; изготовитель:""Puig France SAS"", мекенжай:  65/67, Avenue des Champs Elysees, 75008, Paris, France, Франция  ;"
19000066084|https://goldapple.ru/19000066084-sisterland-pink-raspberry|UNITED COLORS OF BENETTON sisterland pink raspberry|2750|RUB|5.0|SISTERLAND - это новая коллекция ароматов Benetton, вдохновленная женской дружбой, искренней и безоговорочной, которая принимает несмотря на наши различия. **WE'RE DIFFERENT. WE’RE FRIENDS. Мы - разные. Мы – друзья. **PINK RASPBERRY - самая милая, чуткая и искренняя из всех сестер, внимательная ко всем деталям. Аромат, олицетворяющий любовь и гармонию. Букет из белых цветов в сочетании с малиновыми и древесными нотами.||страна происхождения: Испания;
19000061651|https://goldapple.ru/19000061651-eau-de-jasmine-for-her|ICEBERG EAU JASMINE|1490|RUB|4.8|Женственный аромат от ICEBERG гармонично объединил цветочные, древесные и мускусные ноты. Пряный имбирь и свежие красные ягоды обрамляют цветочное сердце аромата, в котором доминирует ключевая нота композиции – изысканный жасмин. Его деликатную красоту дополняют чарующая роза и мягкое, пудровое звучание фиалки. Базовые ноты персика, мускуса и сандала делают аромат по-настоящему нежным и воздушным.*Парфюмер – Nadege Le Garlentezec.|только для наружного применения|"страна происхождения: Италия; изготовитель:""GIVE BACK BEAUTY S.R.L"", адрес: Corso Italia 13 - 20122 Milano (MI), Италия;"
19000178427|https://goldapple.ru/19000178427-i-love-love|MOSCHINO I LOVE LOVE|3675|RUB|5.0|В изысканный подарочный набор MOSCHINO входят туалетная вода CHEAP AND CHIC I LOVE LOVE (30 мл) и парфюмированный лосьон для тела (50 мл), который увлажняет кожу и гармонично сочетается с ароматом туалетной воды.*Этот романтичный парфюмерный дуэт предлагает одновременно свежий и сладкий, как первая влюбленность, аромат с цветочными и фруктовыми нотами. В игривой композиции переплетаются цитрусовый аккорд, красная смородина, ландыш, камыш, мускус и древесные ноты.||страна происхождения: Италия; изготовитель:«EUROITALIA S.R.L», адрес: Via Galileo Galilei 5, 20873 Cavenago di Brianza (MB), Италия.;
19000191493|https://goldapple.ru/19000191493-wulong-cha-x|NISHANE Wulong Cha X|26640|RUB|5.0|Включенный в первую коллекцию Nishane, выпущенную по всему миру в 2015 году, Wūlóng chá завоевал огромное количество поклонников по всему миру благодаря путешествию, которое переносит владельца в безмятежные чайные сады Дальнего Востока, где нежные ноты чайных листьев улун и средиземноморской фиги заполнить воздух. *Оригинальный Wūlóng chá прославился, прежде всего, благодаря своей мощной силе освежающих нот. Тем не менее, Wūlóng chá призван приглушить острые грани оригинальной формулы и усилить ее добавлением цветочных нот, а именно магнолии. *Этот аромат открывается взрывом пикантных цитрусовых нот бергамота, апельсина, мандарина и юзу, переносящих владельца на солнечные берега Средиземного моря. По мере того, как аромат успокаивается, сердечные ноты магнолии, масла тимьяна и зеленого чая сплетают вокруг вас волшебное заклинание, вызывая спокойную тишину чаепития. *Наконец, базовые ноты мускуса и инжира придают этому аромату теплый и приземляющий оттенок, который подарит владельцу ощущение свежести и бодрости в течение всего дня.|Наносить на неповрежденные участки кожи, волос и одежду.|"страна происхождения: Турция; изготовитель:"" Nishane Istanbul Tasarim Organizasyon Turizm Ticaret ve Sanayi A. S. "";"
7683200009|https://goldapple.ru/7683200009-ange-ou-demon-le-secret|GIVENCHY  ANGE OU DEMON LE SECRET|14535|RUB|4.9|Женская туалетная вода Ange ou Demon Le Secret от Givenchy – ода нежности и любви, фруктовый цветочный аромат, который напоминает весенний восход солнца. Уникальная гармония свежих фруктов, очаровательных цветов и нежного Мускуса придает современное и чувственное звучание аромату. Одновременно невинная и провокационная, как запретный плод, нота сладкого Яблока в карамели интригует, а яркий аккорд Чайного листа и Бергамота добавляет композиции свежесть. Сочетание Жасмина и Розы в туалетной воде Ange ou Demon Le Secret от Givenchy окутывает и очаровывает, а аккорд Белого мускуса, Амбры и Пачули наполняет сердце мягкой нежностью.**Дополните ваш чувственный образ роскошной помадой для губ Le Rouge с сатиново-матовым эффектом или Le Rouge Deep Velvet с матовым эффектом с ухаживающими компонентами в составе.||страна происхождения: Франция; изготовитель:«LVMH Fragrance Brands», адрес:  77 Rue A. France, 92300 Levallois-Perret, Франция;
19000182246|https://goldapple.ru/19000182246-black-incense-malaki|CHOPARD Black incense malaki|6272|RUB|5.0|В изысканный подарочный набор Chopard входят парфюмерная вода Black incense malaki (80 мл) и гель для душа Black incense malaki  (150 мл). *В насыщенной парфюмерной композиции переливаются бальзамические, ароматические, древесные, дымные и восточные ноты. Аромат отражает многогранную и таинственную красоту ладана. *Словно волнующие клубы дыма, ноты смол, редких специй и ценных пород дерева окружают ладан, усиливая его благородное звучание. *Ноты лабданума и уда дополняют эту композицию, напоминающую об атмосфере восточных королевских церемоний.|Только для наружного применения.|"страна происхождения: Италия; изготовитель:""PFCH LUXE SA"", адрес: Rue du Parc 3 BIS, 1207, Geneva, Швейцария;"
