id|url|name|price|currency|rate|description|instruction|made
19000173783|https://goldapple.ru/19000173783-une-escale-dans-les-calanques|ROSE ET MARIUS Une escale dans les calanques|2678|RUB|4.2|Прикоснитесь к искусству жизни на Юге Франции с уникальными композициями из Грасса. Песнь цикад, летний зной и кристально чистая вода в бухте. Парфюмерная вода Une escale dans les calanques приглашает сделать остановку в бухте и забыть обо всем. *Солнечная и бодрящая волна цитрусов оставляет после себя ощущение счастья. Йод, напоминающий морские брызги, усиливает звучание композиции. Теплый песок смешивается с древесными нотами и акцент в виде бессмертника.*|Распылите на кожу на расстоянии 20-30 см.|"страна происхождения: Франция; изготовитель:""ROSE ET MARIUS"", адрес: Petit Cap, 41 A chemin du Rivage F-13620 CARRY LE ROUET, Франция.;"
7200600006|https://goldapple.ru/7200600006-light-blue-pour-homme|DOLCE & GABBANA LIGHT BLUE POUR HOMME|6055|RUB|4.8|Light Blue Pour Homme - это воплощенная средиземноморская чувственность. Аромат искушения для мужчин, которым близок дух Средиземноморья.*Все начинается с освежающего Бергамота, сочного солнечного Сицилийского мандарина и чистого аромата замороженной кожуры Грейпфрута. С течением времени вступают острый Сычуаньский перец и чувственное Розовое дерево, очерчивая яркую мужественность. Наконец, Американское Мускусное дерево, Ладан и Дубовый мох сплетаются воедино, чтобы аккуратно поставить свою подпись, подчеркивая врожденную сексуальность.||страна происхождения: Франция;
19000201259|https://goldapple.ru/19000201259-vintazh|LIKIADIS VINTAZH|1800|RUB|0.0|Серия «Картина художника» бренда LIKIADIS это сплетение аромата и познания. Это то, что формирует новые нейронные связи и переносит фокус внимания в интеллектуальную игру с ассоциативным форматом. Каждая свеча связана с картиной художника посредством сочетания аромата и визуала. *В серии две вариации объема : 120мл и 260мл. *Свеча «VINTAZH» - сочетание амбры, кожи и нероли с нотой розы, где дух аромата, по мнению бренда, передаёт картина Г.Климта «Портрет Адели Блох-Бауэр I». Мы определено знаем , что наше ментальное, духовное здоровье напрямую зависит от мыслей, и поэтому транслируем интерес и познание, обращение к которому пусть станет привычным удовольствием.**||страна происхождения: Россия; изготовитель:ИП Маметова Тамила Джамилевна; Продавец; ИП Маметова Тамила Джамилевна; ОГРН / ОГРНИП; 323344300054003; Юридический адрес; Волгоградская обл., Палласовский район, г. Палласовка, ул. Суворова, д. 57;
19760303650|https://goldapple.ru/19760303650-l-eau-a-la-rose|MAISON FRANCIS KURKDJIAN L'eau À la rose|13500|RUB|5.0|В 2020 году Франсис Кюркджян представляет новое звучание розы и создает аромат в формате eau de toilette.*Подобно ласке лепестков роз, собранных на рассвете, l'Eau À la rose раскрывается на коже с нежной цветочной свежестью. Капля аромата наполняется букетом из четырехсот только что распустившихся роз.**Чтобы придать аромату l'Eau À la rose фруктово–цветочные ноты, Франсис Кюркджян выбрал два сорта роз разного происхождения: масло дамасской розы из Болгарии и абсолю розы синтифолии из Грасса.*Этот дуэт, состоящий из четырехсот насыщенных роз, был усилен нежным и воздушным аккордом пиона и, прежде всего, верхней нотой личи, добавляющей фруктовые и острые грани. Белый мускус подчеркивает чувственный и легкий обволакивающий эффект.**Несмотря на то, что l'Eau À la rose является туалетной водой, Франсис Кюркджян придал большее значение розе в своей формуле, практически удвоив ее пропорции.*В результате l'Eau À la rose обладает ярко выраженным фруктово-цветочным шлейфом.*Свежий и воздушный шлейф.*||страна происхождения: Франция; изготовитель:«Parfum Francis Kurkdjian SAS», Франция, 41, rue Etienne Marcel, 75001 Paris;
19000215579|https://goldapple.ru/19000215579-coconut-cocktail-eau-de-toilette|TUTTI DELICES Coconut cocktail eau de toilette|1232|RUB|0.0|В изысканный набор tutti délices входят туалетная вода COCONUT COCKTAIL (50 мл), её миниатюра (15 мл) и шипучая бомбочка для ванны (1 шт). Аромат COCONUT COCKTAIL – это освежающий, нежный и сладкий кокосовый коктейль. Фруктово-гурманская композиция с намеком на молочные ноты окутывает нежностью и пробуждает приятные воспоминания. *Легкий, напоминающий об отдыхе кокос в сочетании с мускусом, смягчающим десертную сладость ванили и сахара, способен очаровать и вызвать привыкание не только у сладкоежек.|Туалетная вода: только для наружного применения. Распылите на кожу с небольшого расстояния. *Бомбочка для ванны: наберите теплую ванну и опустите в воду бомбочку.|"страна происхождения: Франция; изготовитель:""PARFUMS CORANIA"", мекенжай: ZA L'Agavon, 9 Avenue Lamartine 13170 LES PENNES MIRABEAU, Франция;"
19000117841|https://goldapple.ru/19000117841-hattai|LE COUVENT Hattai|3854|RUB|4.8|Гурманский амбровый аромат HATTAÏ, созданный в традициях высокой французской парфюмерии, впечатляет яркой сладостью красных ягод, растущих на опушке леса под лучами солнца, которые пробиваются сквозь ветви деревьев. *Символ аромата – свободная, неуловимая волчица, хозяйка этих лесов. *Её мягкой, величественной поступи и тёмной завораживающей красоте непроходимой чащи посвящена обволакивающая, загадочная композиция LE COUVENT. *В сердце тёплого аромата – нота какао, подчеркнутая пряной корицей и древесным звучанием можжевельника с лёгким хвойным акцентом. **|Только для наружного применения.|страна происхождения: Франция; изготовитель:«LE COUVENT», адрес: Rue de la Mare à Blot – ZAC de la Tremblaie 91220 LE PLESSIS PATE, Франция;
19000023637|https://goldapple.ru/19000023637-freesia-fragranced-sachet|WAX LYRICAL Freesia fragranced sachet|990|RUB|0.0|Нежный сенсорный цветочный аромат с тонким аккордом свежесорванных листьев сочетает в себе ноты фрезии, гардении и орхидеи, рождая чистый и женственный аромат.|Освободите ароматическое саше от упаковки. Ароматическое саше можно поместить в гардеробную комнату, ящики для белья и платяные шкафы, багаж или сумку, в салон автомобиля и под подушку.|страна происхождения: Великобритания;
7195100001|https://goldapple.ru/7195100001-dior-homme-cologne|DIOR Dior Homme Cologne|13700|RUB|0.0|"Парфюмер-дизайнер Дома Dior Франсуа Демаши вдохнул новую жизнь в саму концепцию одеколона, этого легендарного парфюмерного аккорда, и соединил его с современным характером аромата Dior Homme. Простая и прямодушная цитрусовая свежесть переплетается с утонченно раскрывающимся шлейфом.*""Парфюмерная хлопковая ткань"" во всей повседневной элегантности свежей белой сорочки, чистый аккорд нот калабрийского бергамота, цветка грейпфрута и белого мускуса.*Dior Homme Cologne – сама суть роскоши, смелой в ее простом проявлении."||страна происхождения: Франция; изготовитель:«Parfums Christian Dior S.A.», Франция, 33, Авеню Ош, Париж 75008 /33, Avenue Hoche, Рaris 75008;
19760305889|https://goldapple.ru/19760305889-basilico-fellini|VILHELM PARFUMERIE BASILICO & FELLINI|19260|RUB|5.0|Фредерико Феллини был одним из самых знаменитых и гениальных режиссеров XX века. Его великие фильмы всегда восхищали создателя Vilhelm Parfumerie Яна Альгрена, служили для парфюмера неиссякаемым источником вдохновения. Гурман Феллини прекрасно разбирался во всех удовольствиях, которые можно было взять у жизни, ходили слухи, что ему специально составляли меню из блюд – афродизиаков, причем он требовал, чтобы в них всегда было много свежей зелени. Он черпал вдохновение из самых простых вещей, которые окружают нас – еды, смеха, солнца.  ***||страна происхождения: Россия; изготовитель:VILHELM PERFUMES SA, 8 rue Saint-Léger, 2205 Geneva, Switzerland;
19000010701|https://goldapple.ru/19000010701-les-eaux-d-un-instant-profound-orange-wood|ANGEL SCHLESSER LES EAUX D’UN INSTANT Profound Orange Wood|3890|RUB|2.8|Древесно-цитрусовый аромат Profound Orange Wood пробуждает размышления, мечты и дарит умиротворение. Изысканная композиция ANGEL SCHLESSER, в которой переплетаются яркий апельсин, петитгрейн и чувственные пачули, напоминает о воскресных днях, когда после полудня из дел остаются лишь неспешные беседы с близкими людьми, разделяющими один жизненный путь. Сочетание нот переносит в апельсиновую рощу, где витает аромат цитрусов и зеленых веток. Парфюмер – Nathalie Lorson. **Ключевые ноты: апельсин, петитгрейн, пачули.   **|Только для наружного применения.|страна происхождения: Италия; изготовитель:«Angelini Beauty S.p.A.», адрес: Via Melchiorre Gioia, 8, 20124, Milan, Италия;
19000118981|https://goldapple.ru/19000118981-the-discovery|KILIAN PARIS The Discovery|30590|RUB|0.0|Набор Discovery Set состоит из восьми флаконов объемом 7,5 мл с парфюмами KILIAN PARIS, сформировавшими узнаваемый образ бренда. Каждый из них великолепно помещается в новый красный футляр Talisman. Рельефный узор вызывает желание прикасаться к нему снова и снова и дарит новые ощущения от знакомства с ароматами. Аромат Good girl gone Bad манит нотами белых цветов, похожими на зимний букет, а ароматы Straight to Heaven и White Crystal напоминают прогулку по заснеженному лесу своими древесными нотам. В наборе также представлены парфюмы Love, don’t be shy, Black Phantom, Rolling in Love, Moonlight in Heaven, Intoxicated и Bamboo Harmony.||страна происхождения: Франция; изготовитель:“Estee Lauder B.V.”, Nijverheidsstraat 15, B-2260 Oevel-Westerlo, Belgium/ “Эсте Лаудер Б.В.”, Нижверхестраат 15, B-2260 Увел-Вестерло, Бельгия;
19000231573|https://goldapple.ru/19000231573-35|SAMPLE 32 irish whitе|2900|RUB|0.0|Аромадиффузор, фибровые палочки, открытка, подарочная упаковка.|Поставьте палочки во флакон с ароматической жидкостью. Подождите 24–36 часов, чтобы аромат заполнил помещение. Для улучшения рассеивания аромата регулярно переворачивайте палочки. Используйте желаемое количество палочек – от их количества зависит интенсивность аромата.|страна происхождения: Россия; изготовитель:ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ БЛИК, 191119, Г.САНКТ-ПЕТЕРБУРГ, МУНИЦИПАЛЬНЫЙ ОКРУГ ЛИГОВКА-ЯМСКАЯ, УЛ ЧЕРНЯХОВСКОГО, Д. 39,ЛИТЕРА А, smplaroma@gmail.com, +79219323251; Продавец; БЛИК ООО; ОГРН / ОГРНИП; 1237800063490; Юридический адрес; Ленинградская обл., Город Санкт-Петербург, вн.тер. г. Муниципальный Округ Лиговка-Ямская, ул Черняховского, дом 39, литера А, помещение 1-Н КОМ. 4 Р.М. 2;
81461300003|https://goldapple.ru/81461300003-florence|ROBERTO CAVALLI Florence|6937|RUB|4.7|Запуск этого парфюма символизирует возвращение к корням модного дома Roberto Cavalli, зародившегося во Флоренции, где родился и вырос его создатель. Флоренция, место сосредоточения изысканного искусства во всех его проявлениях, от живописи до архитектуры, также ассоциируется с великолепными цветами. Само название города восходит к латинскому Florentia, что означает «цветение» или «в цвету». Это город света и гармонии, где баланс природы и культуры, прошлого и настоящего, рождает истинную радость жизни.*||страна происхождения: Франция; изготовитель:«Fragrance Production SA», Франция, Z.I. Edmond Poillot B.P. 855 F-28011 Chartres, France;
